pk,category,subid,main_category
380,Supermarket,52f2ab2ebcbc57f1066b8b46,Shop & Service
380,Asian Restaurant,4bf58dd8d48988d142941735,Food
380,Gourmet Shop,4bf58dd8d48988d1f5941735,Shop & Service
380,Department Store,4bf58dd8d48988d1f6941735,Shop & Service
380,Hotpot Restaurant,52af0bd33cf9994f4e043bdd,Food
380,Electronics Store,4bf58dd8d48988d122951735,Shop & Service
381,Greek Restaurant,4bf58dd8d48988d10e941735,Food
381,Grocery Store,4bf58dd8d48988d118951735,Shop & Service
381,Café,4bf58dd8d48988d16d941735,Food
381,Dim Sum Restaurant,4bf58dd8d48988d1f5931735,Food
381,Bakery,4bf58dd8d48988d16a941735,Food
381,Seafood Restaurant,4bf58dd8d48988d1ce941735,Food
381,Food Court,4bf58dd8d48988d120951735,Food
381,Bakery,4bf58dd8d48988d16a941735,Food
381,Thai Restaurant,4bf58dd8d48988d149941735,Food
381,Furniture / Home Store,4bf58dd8d48988d1f8941735,Shop & Service
381,Noodle House,4bf58dd8d48988d1d1941735,Food
381,Comfort Food Restaurant,52e81612bcbc57f1066b7a00,Food
381,Bookstore,4bf58dd8d48988d114951735,Shop & Service
381,Cupcake Shop,4bf58dd8d48988d1bc941735,Food
381,Café,4bf58dd8d48988d16d941735,Food
381,Seafood Restaurant,4bf58dd8d48988d1ce941735,Food
381,Bakery,4bf58dd8d48988d16a941735,Food
381,Yoga Studio,4bf58dd8d48988d102941735,Outdoors & Recreation
381,Hainan Restaurant,52af3abe3cf9994f4e043bf2,Food
381,Hotel,4bf58dd8d48988d1fa931735,Not A Match
381,Bookstore,4bf58dd8d48988d114951735,Shop & Service
381,Snack Place,4bf58dd8d48988d1c7941735,Food
381,Chinese Restaurant,4bf58dd8d48988d145941735,Food
381,Hotel,4bf58dd8d48988d1fa931735,Not A Match
381,Restaurant,4bf58dd8d48988d1c4941735,Food
381,Coffee Shop,4bf58dd8d48988d1e0931735,Food
381,Bookstore,4bf58dd8d48988d114951735,Shop & Service
381,Chinese Restaurant,4bf58dd8d48988d145941735,Food
381,Chinese Restaurant,4bf58dd8d48988d145941735,Food
381,Spa,4bf58dd8d48988d1ed941735,Shop & Service
382,Chinese Aristocrat Restaurant,52af3a673cf9994f4e043beb,Food
382,Chinese Restaurant,4bf58dd8d48988d145941735,Food
382,Bakery,4bf58dd8d48988d16a941735,Food
382,BBQ Joint,4bf58dd8d48988d1df931735,Food
382,Food Court,4bf58dd8d48988d120951735,Food
382,Food Court,4bf58dd8d48988d120951735,Food
382,Halal Restaurant,52e81612bcbc57f1066b79ff,Food
382,Metro Station,4bf58dd8d48988d1fd931735,Not A Match
382,Furniture / Home Store,4bf58dd8d48988d1f8941735,Shop & Service
382,Food Court,4bf58dd8d48988d120951735,Food
382,Bus Line,4bf58dd8d48988d12b951735,Not A Match
383,Chinese Restaurant,4bf58dd8d48988d145941735,Food
383,Food Court,4bf58dd8d48988d120951735,Food
383,Chinese Restaurant,4bf58dd8d48988d145941735,Food
383,Soup Place,4bf58dd8d48988d1dd931735,Food
383,Climbing Gym,503289d391d4c4b30a586d6a,Outdoors & Recreation
383,Hotel,4bf58dd8d48988d1fa931735,Not A Match
383,Café,4bf58dd8d48988d16d941735,Food
383,Vietnamese Restaurant,4bf58dd8d48988d14a941735,Food
383,Seafood Restaurant,4bf58dd8d48988d1ce941735,Food
383,Asian Restaurant,4bf58dd8d48988d142941735,Food
383,Café,4bf58dd8d48988d16d941735,Food
383,Soup Place,4bf58dd8d48988d1dd931735,Food
383,Food Court,4bf58dd8d48988d120951735,Food
383,Soccer Stadium,4bf58dd8d48988d188941735,Arts & Entertainment
383,Community Center,52e81612bcbc57f1066b7a34,Not A Match
383,Hotel,4bf58dd8d48988d1fa931735,Not A Match
383,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735,Food
383,Field,4bf58dd8d48988d15f941735,Outdoors & Recreation
383,Chinese Restaurant,4bf58dd8d48988d145941735,Food
383,Chinese Restaurant,4bf58dd8d48988d145941735,Food
384,Historic Site,4deefb944765f83613cdba6e,Arts & Entertainment
384,Trail,4bf58dd8d48988d159941735,Outdoors & Recreation
384,Supermarket,52f2ab2ebcbc57f1066b8b46,Shop & Service
384,Asian Restaurant,4bf58dd8d48988d142941735,Food
384,Thai Restaurant,4bf58dd8d48988d149941735,Food
384,Sandwich Place,4bf58dd8d48988d1c5941735,Food
384,Beer Bar,56aa371ce4b08b9a8d57356c,Nightlife Spot
384,Seafood Restaurant,4bf58dd8d48988d1ce941735,Food
384,Metro Station,4bf58dd8d48988d1fd931735,Not A Match
384,Burger Joint,4bf58dd8d48988d16c941735,Food
384,Pastry Shop,5744ccdfe4b0c0459246b4e2,Food
384,Korean Restaurant,4bf58dd8d48988d113941735,Food
384,Fast Food Restaurant,4bf58dd8d48988d16e941735,Food
384,Bus Station,4bf58dd8d48988d1fe931735,Not A Match
384,College Cafeteria,4bf58dd8d48988d1a1941735,College & University
384,Shopping Mall,4bf58dd8d48988d1fd941735,Shop & Service
384,Bistro,52e81612bcbc57f1066b79f1,Food
384,Dance Studio,4bf58dd8d48988d134941735,Arts & Entertainment
384,Korean Restaurant,4bf58dd8d48988d113941735,Food
384,Gym / Fitness Center,4bf58dd8d48988d175941735,Outdoors & Recreation
385,Café,4bf58dd8d48988d16d941735,Food
385,Movie Theater,4bf58dd8d48988d17f941735,Arts & Entertainment
385,Other Repair Shop,52f2ab2ebcbc57f1066b8b2f,Shop & Service
385,Gaming Cafe,4bf58dd8d48988d18d941735,Shop & Service
385,Whisky Bar,4bf58dd8d48988d122941735,Nightlife Spot
385,Bakery,4bf58dd8d48988d16a941735,Food
385,Middle Eastern Restaurant,4bf58dd8d48988d115941735,Food
385,Indian Restaurant,4bf58dd8d48988d10f941735,Food
385,Ice Cream Shop,4bf58dd8d48988d1c9941735,Food
385,Gaming Cafe,4bf58dd8d48988d18d941735,Shop & Service
385,Asian Restaurant,4bf58dd8d48988d142941735,Food
385,Gift Shop,4bf58dd8d48988d128951735,Shop & Service
385,Miscellaneous Shop,4bf58dd8d48988d1ff941735,Shop & Service
385,Chinese Restaurant,4bf58dd8d48988d145941735,Food
385,Indian Restaurant,4bf58dd8d48988d10f941735,Food
385,Multiplex,4bf58dd8d48988d180941735,Arts & Entertainment
385,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735,Food
385,Yoga Studio,4bf58dd8d48988d102941735,Outdoors & Recreation
385,Arts & Crafts Store,4bf58dd8d48988d127951735,Shop & Service
385,Art Gallery,4bf58dd8d48988d1e2931735,Arts & Entertainment
385,Hotel,4bf58dd8d48988d1fa931735,Not A Match
385,Snack Place,4bf58dd8d48988d1c7941735,Food
386,Park,4bf58dd8d48988d163941735,Outdoors & Recreation
386,Trail,4bf58dd8d48988d159941735,Outdoors & Recreation
386,Café,4bf58dd8d48988d16d941735,Food
386,Japanese Restaurant,4bf58dd8d48988d111941735,Food
386,Café,4bf58dd8d48988d16d941735,Food
386,Plaza,4bf58dd8d48988d164941735,Outdoors & Recreation
386,Café,4bf58dd8d48988d16d941735,Food
386,Malay Restaurant,4bf58dd8d48988d156941735,Food
386,Plaza,4bf58dd8d48988d164941735,Outdoors & Recreation
386,Museum,4bf58dd8d48988d181941735,Arts & Entertainment
386,Tourist Information Center,4f4530164b9074f6e4fb00ff,Not A Match
386,Outdoor Sculpture,52e81612bcbc57f1066b79ed,Arts & Entertainment
386,Garden,4bf58dd8d48988d15a941735,Outdoors & Recreation
386,Lake,4bf58dd8d48988d161941735,Outdoors & Recreation
386,Garden,4bf58dd8d48988d15a941735,Outdoors & Recreation
386,Pool,4bf58dd8d48988d15e941735,Outdoors & Recreation
386,Food,4d4b7105d754a06374d81259,Food
387,Italian Restaurant,4bf58dd8d48988d110941735,Food
387,Café,4bf58dd8d48988d16d941735,Food
387,Bar,4bf58dd8d48988d116941735,Nightlife Spot
387,Bakery,4bf58dd8d48988d16a941735,Food
387,Ice Cream Shop,4bf58dd8d48988d1c9941735,Food
387,Chinese Restaurant,4bf58dd8d48988d145941735,Food
387,Chinese Restaurant,4bf58dd8d48988d145941735,Food
387,Bar,4bf58dd8d48988d116941735,Nightlife Spot
387,Steakhouse,4bf58dd8d48988d1cc941735,Food
387,Food,4d4b7105d754a06374d81259,Food
387,Chinese Restaurant,4bf58dd8d48988d145941735,Food
387,Flower Shop,4bf58dd8d48988d11b951735,Shop & Service
387,Café,4bf58dd8d48988d16d941735,Food
387,Supermarket,52f2ab2ebcbc57f1066b8b46,Shop & Service
387,Karaoke Bar,4bf58dd8d48988d120941735,Nightlife Spot
387,Food Court,4bf58dd8d48988d120951735,Food
387,Noodle House,4bf58dd8d48988d1d1941735,Food
387,Chinese Restaurant,4bf58dd8d48988d145941735,Food
387,Club House,52e81612bcbc57f1066b7a35,Not A Match
387,Ice Cream Shop,4bf58dd8d48988d1c9941735,Food
387,Japanese Restaurant,4bf58dd8d48988d111941735,Food
387,Pizza Place,4bf58dd8d48988d1ca941735,Food
388,Noodle House,4bf58dd8d48988d1d1941735,Food
388,Metro Station,4bf58dd8d48988d1fd931735,Not A Match
388,Food Court,4bf58dd8d48988d120951735,Food
388,Fast Food Restaurant,4bf58dd8d48988d16e941735,Food
388,Supermarket,52f2ab2ebcbc57f1066b8b46,Shop & Service
388,Grocery Store,4bf58dd8d48988d118951735,Shop & Service
388,Seafood Restaurant,4bf58dd8d48988d1ce941735,Food
388,Chinese Restaurant,4bf58dd8d48988d145941735,Food
388,Chinese Restaurant,4bf58dd8d48988d145941735,Food
389,Bar,4bf58dd8d48988d116941735,Nightlife Spot
389,Wine Bar,4bf58dd8d48988d123941735,Nightlife Spot
389,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735,Food
389,Noodle House,4bf58dd8d48988d1d1941735,Food
389,Soccer Field,4cce455aebf7b749d5e191f5,Outdoors & Recreation
389,Supermarket,52f2ab2ebcbc57f1066b8b46,Shop & Service
389,Food Court,4bf58dd8d48988d120951735,Food
389,Chinese Restaurant,4bf58dd8d48988d145941735,Food
389,Asian Restaurant,4bf58dd8d48988d142941735,Food
389,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735,Food
389,Indian Restaurant,4bf58dd8d48988d10f941735,Food
389,Food Court,4bf58dd8d48988d120951735,Food
389,Furniture / Home Store,4bf58dd8d48988d1f8941735,Shop & Service
389,Sandwich Place,4bf58dd8d48988d1c5941735,Food
389,Cupcake Shop,4bf58dd8d48988d1bc941735,Food
389,Shopping Mall,4bf58dd8d48988d1fd941735,Shop & Service
389,Playground,4bf58dd8d48988d1e7941735,Outdoors & Recreation
389,Pizza Place,4bf58dd8d48988d1ca941735,Food
389,Grocery Store,4bf58dd8d48988d118951735,Shop & Service
390,Noodle House,4bf58dd8d48988d1d1941735,Food
390,Noodle House,4bf58dd8d48988d1d1941735,Food
390,Building,4bf58dd8d48988d130941735,Not A Match
390,Metro Station,4bf58dd8d48988d1fd931735,Not A Match
390,Pet Store,4bf58dd8d48988d100951735,Shop & Service
390,Indian Restaurant,4bf58dd8d48988d10f941735,Food
390,Convenience Store,4d954b0ea243a5684a65b473,Shop & Service
390,Furniture / Home Store,4bf58dd8d48988d1f8941735,Shop & Service
390,Food Truck,4bf58dd8d48988d1cb941735,Food
390,Bus Station,4bf58dd8d48988d1fe931735,Not A Match
391,Hotel,4bf58dd8d48988d1fa931735,Not A Match
391,Indian Restaurant,4bf58dd8d48988d10f941735,Food
391,Chinese Restaurant,4bf58dd8d48988d145941735,Food
391,Hotel,4bf58dd8d48988d1fa931735,Not A Match
391,Tea Room,4bf58dd8d48988d1dc931735,Food
391,Park,4bf58dd8d48988d163941735,Outdoors & Recreation
391,Chinese Restaurant,4bf58dd8d48988d145941735,Food
391,Chinese Restaurant,4bf58dd8d48988d145941735,Food
391,Food Court,4bf58dd8d48988d120951735,Food
391,Supermarket,52f2ab2ebcbc57f1066b8b46,Shop & Service
391,Restaurant,4bf58dd8d48988d1c4941735,Food
391,Coffee Shop,4bf58dd8d48988d1e0931735,Food
391,Noodle House,4bf58dd8d48988d1d1941735,Food
391,Monument / Landmark,4bf58dd8d48988d12d941735,Not A Match
391,Bakery,4bf58dd8d48988d16a941735,Food
391,Food Stand,56aa371be4b08b9a8d57350b,Food
391,Dessert Shop,4bf58dd8d48988d1d0941735,Food
391,Coffee Shop,4bf58dd8d48988d1e0931735,Food
391,Coffee Shop,4bf58dd8d48988d1e0931735,Food
391,Chinese Restaurant,4bf58dd8d48988d145941735,Food
391,Sandwich Place,4bf58dd8d48988d1c5941735,Food
391,Burger Joint,4bf58dd8d48988d16c941735,Food
391,Food Court,4bf58dd8d48988d120951735,Food
391,Hotel,4bf58dd8d48988d1fa931735,Not A Match
391,Coffee Shop,4bf58dd8d48988d1e0931735,Food
391,Fast Food Restaurant,4bf58dd8d48988d16e941735,Food
391,Shopping Mall,4bf58dd8d48988d1fd941735,Shop & Service
391,Noodle House,4bf58dd8d48988d1d1941735,Food
391,Fast Food Restaurant,4bf58dd8d48988d16e941735,Food
391,Asian Restaurant,4bf58dd8d48988d142941735,Food
392,Pizza Place,4bf58dd8d48988d1ca941735,Food
392,Ice Cream Shop,4bf58dd8d48988d1c9941735,Food
392,Grocery Store,4bf58dd8d48988d118951735,Shop & Service
392,Park,4bf58dd8d48988d163941735,Outdoors & Recreation
393,Hotel,4bf58dd8d48988d1fa931735,Not A Match
393,Hotel,4bf58dd8d48988d1fa931735,Not A Match
393,Italian Restaurant,4bf58dd8d48988d110941735,Food
393,Steakhouse,4bf58dd8d48988d1cc941735,Food
393,Hotel,4bf58dd8d48988d1fa931735,Not A Match
393,Hotel,4bf58dd8d48988d1fa931735,Not A Match
393,Cantonese Restaurant,52af3a7c3cf9994f4e043bed,Food
393,Lounge,4bf58dd8d48988d121941735,Nightlife Spot
393,Hotel Bar,4bf58dd8d48988d1d5941735,Nightlife Spot
393,Buffet,52e81612bcbc57f1066b79f4,Food
393,Wine Bar,4bf58dd8d48988d123941735,Nightlife Spot
393,Tea Room,4bf58dd8d48988d1dc931735,Food
393,Seafood Restaurant,4bf58dd8d48988d1ce941735,Food
393,Hotel,4bf58dd8d48988d1fa931735,Not A Match
393,Malay Restaurant,4bf58dd8d48988d156941735,Food
393,Chinese Restaurant,4bf58dd8d48988d145941735,Food
393,Japanese Restaurant,4bf58dd8d48988d111941735,Food
393,Yoga Studio,4bf58dd8d48988d102941735,Outdoors & Recreation
393,Hotel,4bf58dd8d48988d1fa931735,Not A Match
394,Italian Restaurant,4bf58dd8d48988d110941735,Food
394,Bus Stop,52f2ab2ebcbc57f1066b8b4f,Not A Match
394,Nightclub,4bf58dd8d48988d11f941735,Nightlife Spot
394,Playground,4bf58dd8d48988d1e7941735,Outdoors & Recreation
394,Pool,4bf58dd8d48988d15e941735,Outdoors & Recreation
394,Playground,4bf58dd8d48988d1e7941735,Outdoors & Recreation
394,Playground,4bf58dd8d48988d1e7941735,Outdoors & Recreation
395,Restaurant,4bf58dd8d48988d1c4941735,Food
395,Thai Restaurant,4bf58dd8d48988d149941735,Food
395,Chinese Restaurant,4bf58dd8d48988d145941735,Food
395,Bus Line,4bf58dd8d48988d12b951735,Not A Match
395,Food Court,4bf58dd8d48988d120951735,Food
395,Chinese Restaurant,4bf58dd8d48988d145941735,Food
395,Basketball Court,4bf58dd8d48988d1e1941735,Outdoors & Recreation
395,Bubble Tea Shop,52e81612bcbc57f1066b7a0c,Food
395,Cafeteria,4bf58dd8d48988d128941735,Food
395,Grocery Store,4bf58dd8d48988d118951735,Shop & Service
395,Tennis Court,4e39a956bd410d7aed40cbc3,Outdoors & Recreation
395,Bus Station,4bf58dd8d48988d1fe931735,Not A Match
396,Bar,4bf58dd8d48988d116941735,Nightlife Spot
396,Italian Restaurant,4bf58dd8d48988d110941735,Food
396,Yoga Studio,4bf58dd8d48988d102941735,Outdoors & Recreation
396,Café,4bf58dd8d48988d16d941735,Food
396,Bar,4bf58dd8d48988d116941735,Nightlife Spot
396,Board Shop,4bf58dd8d48988d1f1941735,Shop & Service
396,Chinese Restaurant,4bf58dd8d48988d145941735,Food
396,Flower Shop,4bf58dd8d48988d11b951735,Shop & Service
396,Café,4bf58dd8d48988d16d941735,Food
396,Club House,52e81612bcbc57f1066b7a35,Not A Match
396,Convenience Store,4d954b0ea243a5684a65b473,Shop & Service
396,Dance Studio,4bf58dd8d48988d134941735,Arts & Entertainment
396,Pizza Place,4bf58dd8d48988d1ca941735,Food
396,Gym,4bf58dd8d48988d176941735,Outdoors & Recreation
396,Indian Restaurant,4bf58dd8d48988d10f941735,Food
396,American Restaurant,4bf58dd8d48988d14e941735,Food
396,Chinese Restaurant,4bf58dd8d48988d145941735,Food
396,Sporting Goods Shop,4bf58dd8d48988d1f2941735,Shop & Service
397,BBQ Joint,4bf58dd8d48988d1df931735,Food
397,Climbing Gym,503289d391d4c4b30a586d6a,Outdoors & Recreation
397,Soup Place,4bf58dd8d48988d1dd931735,Food
397,Café,4bf58dd8d48988d16d941735,Food
397,Seafood Restaurant,4bf58dd8d48988d1ce941735,Food
397,Boarding House,4f4530a74b9074f6e4fb0100,Not A Match
397,Chinese Restaurant,4bf58dd8d48988d145941735,Food
397,Convenience Store,4d954b0ea243a5684a65b473,Shop & Service
397,Seafood Restaurant,4bf58dd8d48988d1ce941735,Food
397,Kitchen Supply Store,58daa1558bbb0b01f18ec1b4,Shop & Service
397,Chinese Restaurant,4bf58dd8d48988d145941735,Food
397,Noodle House,4bf58dd8d48988d1d1941735,Food
397,Chinese Restaurant,4bf58dd8d48988d145941735,Food
397,Chinese Restaurant,4bf58dd8d48988d145941735,Food
397,Martial Arts School,4bf58dd8d48988d101941735,Outdoors & Recreation
397,Breakfast Spot,4bf58dd8d48988d143941735,Food
397,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735,Food
397,Dessert Shop,4bf58dd8d48988d1d0941735,Food
397,Japanese Restaurant,4bf58dd8d48988d111941735,Food
397,Coffee Shop,4bf58dd8d48988d1e0931735,Food
397,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735,Food
397,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735,Food
397,Steakhouse,4bf58dd8d48988d1cc941735,Food
397,Noodle House,4bf58dd8d48988d1d1941735,Food
397,Spa,4bf58dd8d48988d1ed941735,Shop & Service
397,Dessert Shop,4bf58dd8d48988d1d0941735,Food
397,Coffee Shop,4bf58dd8d48988d1e0931735,Food
397,Indian Restaurant,4bf58dd8d48988d10f941735,Food
397,Chinese Restaurant,4bf58dd8d48988d145941735,Food
398,Pool,4bf58dd8d48988d15e941735,Outdoors & Recreation
398,Asian Restaurant,4bf58dd8d48988d142941735,Food
398,Metro Station,4bf58dd8d48988d1fd931735,Not A Match
398,Board Shop,4bf58dd8d48988d1f1941735,Shop & Service
398,Café,4bf58dd8d48988d16d941735,Food
398,Indian Restaurant,4bf58dd8d48988d10f941735,Food
398,Arcade,4bf58dd8d48988d1e1931735,Arts & Entertainment
398,Sporting Goods Shop,4bf58dd8d48988d1f2941735,Shop & Service
398,Recreation Center,52e81612bcbc57f1066b7a26,Outdoors & Recreation
398,Yoga Studio,4bf58dd8d48988d102941735,Outdoors & Recreation
398,Flower Shop,4bf58dd8d48988d11b951735,Shop & Service
398,Playground,4bf58dd8d48988d1e7941735,Outdoors & Recreation
398,Gym,4bf58dd8d48988d176941735,Outdoors & Recreation
398,Soccer Field,4cce455aebf7b749d5e191f5,Outdoors & Recreation
398,Bus Station,4bf58dd8d48988d1fe931735,Not A Match
398,Coffee Shop,4bf58dd8d48988d1e0931735,Food
399,Food Court,4bf58dd8d48988d120951735,Food
399,Hospital,4bf58dd8d48988d196941735,Not A Match
399,Café,4bf58dd8d48988d16d941735,Food
399,Asian Restaurant,4bf58dd8d48988d142941735,Food
399,Community Center,52e81612bcbc57f1066b7a34,Not A Match
399,Massage Studio,52f2ab2ebcbc57f1066b8b3c,Shop & Service
399,Bakery,4bf58dd8d48988d16a941735,Food
400,Hotel,4bf58dd8d48988d1fa931735,Not A Match
400,Hotel,4bf58dd8d48988d1fa931735,Not A Match
400,Hotel,4bf58dd8d48988d1fa931735,Not A Match
400,Café,4bf58dd8d48988d16d941735,Food
400,Japanese Restaurant,4bf58dd8d48988d111941735,Food
400,Japanese Restaurant,4bf58dd8d48988d111941735,Food
400,Hotel,4bf58dd8d48988d1fa931735,Not A Match
400,Bar,4bf58dd8d48988d116941735,Nightlife Spot
400,Art Gallery,4bf58dd8d48988d1e2931735,Arts & Entertainment
400,Hotel,4bf58dd8d48988d1fa931735,Not A Match
400,Sushi Restaurant,4bf58dd8d48988d1d2941735,Food
400,Dim Sum Restaurant,4bf58dd8d48988d1f5931735,Food
400,Spa,4bf58dd8d48988d1ed941735,Shop & Service
400,Chinese Restaurant,4bf58dd8d48988d145941735,Food
400,Ice Cream Shop,4bf58dd8d48988d1c9941735,Food
400,Hotel,4bf58dd8d48988d1fa931735,Not A Match
400,Hotel,4bf58dd8d48988d1fa931735,Not A Match
400,Boutique,4bf58dd8d48988d104951735,Shop & Service
400,Nail Salon,4f04aa0c2fb6e1c99f3db0b8,Shop & Service
400,Gym,4bf58dd8d48988d176941735,Outdoors & Recreation
400,Cocktail Bar,4bf58dd8d48988d11e941735,Nightlife Spot
400,Japanese Restaurant,4bf58dd8d48988d111941735,Food
400,French Restaurant,4bf58dd8d48988d10c941735,Food
400,Supermarket,52f2ab2ebcbc57f1066b8b46,Shop & Service
400,Miscellaneous Shop,4bf58dd8d48988d1ff941735,Shop & Service
400,Italian Restaurant,4bf58dd8d48988d110941735,Food
400,Steakhouse,4bf58dd8d48988d1cc941735,Food
400,Bakery,4bf58dd8d48988d16a941735,Food
400,Breakfast Spot,4bf58dd8d48988d143941735,Food
400,Hotel,4bf58dd8d48988d1fa931735,Not A Match
401,Park,4bf58dd8d48988d163941735,Outdoors & Recreation
401,Pizza Place,4bf58dd8d48988d1ca941735,Food
401,Pizza Place,4bf58dd8d48988d1ca941735,Food
401,Gym Pool,4bf58dd8d48988d105941735,Outdoors & Recreation
401,Bus Station,4bf58dd8d48988d1fe931735,Not A Match
401,Coffee Shop,4bf58dd8d48988d1e0931735,Food
402,Bus Line,4bf58dd8d48988d12b951735,Not A Match
402,Spa,4bf58dd8d48988d1ed941735,Shop & Service
402,Diner,4bf58dd8d48988d147941735,Food
402,Bowling Alley,4bf58dd8d48988d1e4931735,Arts & Entertainment
403,Bakery,4bf58dd8d48988d16a941735,Food
403,Soup Place,4bf58dd8d48988d1dd931735,Food
403,Cosmetics Shop,4bf58dd8d48988d10c951735,Shop & Service
403,Chinese Restaurant,4bf58dd8d48988d145941735,Food
403,Hotel,4bf58dd8d48988d1fa931735,Not A Match
403,Spa,4bf58dd8d48988d1ed941735,Shop & Service
403,Noodle House,4bf58dd8d48988d1d1941735,Food
403,Hostel,4bf58dd8d48988d1ee931735,Not A Match
403,Beer Garden,4bf58dd8d48988d117941735,Nightlife Spot
403,Hotel Bar,4bf58dd8d48988d1d5941735,Nightlife Spot
403,Wings Joint,4bf58dd8d48988d14c941735,Food
403,Dumpling Restaurant,4bf58dd8d48988d108941735,Food
403,Spa,4bf58dd8d48988d1ed941735,Shop & Service
403,Chinese Restaurant,4bf58dd8d48988d145941735,Food
403,Hostel,4bf58dd8d48988d1ee931735,Not A Match
403,Food Court,4bf58dd8d48988d120951735,Food
403,Dessert Shop,4bf58dd8d48988d1d0941735,Food
403,Miscellaneous Shop,4bf58dd8d48988d1ff941735,Shop & Service
403,Dongbei Restaurant,52af3a9f3cf9994f4e043bef,Food
403,Seafood Restaurant,4bf58dd8d48988d1ce941735,Food
403,History Museum,4bf58dd8d48988d190941735,Arts & Entertainment
403,Bed & Breakfast,4bf58dd8d48988d1f8931735,Not A Match
403,Chinese Restaurant,4bf58dd8d48988d145941735,Food
403,Spa,4bf58dd8d48988d1ed941735,Shop & Service
403,Food Court,4bf58dd8d48988d120951735,Food
403,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735,Food
403,Cocktail Bar,4bf58dd8d48988d11e941735,Nightlife Spot
403,Pet Café,56aa371be4b08b9a8d573508,Food
403,Restaurant,4bf58dd8d48988d1c4941735,Food
403,Beer Garden,4bf58dd8d48988d117941735,Nightlife Spot
404,Beer Garden,4bf58dd8d48988d117941735,Nightlife Spot
404,Bakery,4bf58dd8d48988d16a941735,Food
404,Seafood Restaurant,4bf58dd8d48988d1ce941735,Food
404,Chinese Restaurant,4bf58dd8d48988d145941735,Food
404,Spa,4bf58dd8d48988d1ed941735,Shop & Service
404,Chinese Restaurant,4bf58dd8d48988d145941735,Food
404,Buddhist Temple,52e81612bcbc57f1066b7a3e,Not A Match
404,Miscellaneous Shop,4bf58dd8d48988d1ff941735,Shop & Service
404,Hostel,4bf58dd8d48988d1ee931735,Not A Match
404,Soup Place,4bf58dd8d48988d1dd931735,Food
404,Cosmetics Shop,4bf58dd8d48988d10c951735,Shop & Service
404,Spa,4bf58dd8d48988d1ed941735,Shop & Service
404,Beer Garden,4bf58dd8d48988d117941735,Nightlife Spot
404,Spa,4bf58dd8d48988d1ed941735,Shop & Service
404,Gastropub,4bf58dd8d48988d155941735,Food
404,Nail Salon,4f04aa0c2fb6e1c99f3db0b8,Shop & Service
404,Beer Bar,56aa371ce4b08b9a8d57356c,Nightlife Spot
404,Australian Restaurant,4bf58dd8d48988d169941735,Food
404,Hostel,4bf58dd8d48988d1ee931735,Not A Match
404,Dessert Shop,4bf58dd8d48988d1d0941735,Food
404,Chinese Restaurant,4bf58dd8d48988d145941735,Food
404,Hostel,4bf58dd8d48988d1ee931735,Not A Match
404,History Museum,4bf58dd8d48988d190941735,Arts & Entertainment
404,Japanese Restaurant,4bf58dd8d48988d111941735,Food
404,Ice Cream Shop,4bf58dd8d48988d1c9941735,Food
404,Bookstore,4bf58dd8d48988d114951735,Shop & Service
404,Tapas Restaurant,4bf58dd8d48988d1db931735,Food
404,Dumpling Restaurant,4bf58dd8d48988d108941735,Food
404,Bar,4bf58dd8d48988d116941735,Nightlife Spot
404,Chinese Restaurant,4bf58dd8d48988d145941735,Food
405,Sandwich Place,4bf58dd8d48988d1c5941735,Food
405,Bus Station,4bf58dd8d48988d1fe931735,Not A Match
405,Hospital,4bf58dd8d48988d196941735,Not A Match
405,Outdoors & Recreation,4d4b7105d754a06377d81259,Outdoors & Recreation
405,Lake,4bf58dd8d48988d161941735,Outdoors & Recreation
405,Harbor / Marina,4bf58dd8d48988d1e0941735,Outdoors & Recreation
405,Japanese Restaurant,4bf58dd8d48988d111941735,Food
405,Café,4bf58dd8d48988d16d941735,Food
405,Harbor / Marina,4bf58dd8d48988d1e0941735,Outdoors & Recreation
405,Bus Station,4bf58dd8d48988d1fe931735,Not A Match
405,Bus Station,4bf58dd8d48988d1fe931735,Not A Match
406,Chinese Restaurant,4bf58dd8d48988d145941735,Food
406,Café,4bf58dd8d48988d16d941735,Food
406,Chinese Restaurant,4bf58dd8d48988d145941735,Food
406,Coffee Shop,4bf58dd8d48988d1e0931735,Food
406,Bakery,4bf58dd8d48988d16a941735,Food
406,Thai Restaurant,4bf58dd8d48988d149941735,Food
406,Korean Restaurant,4bf58dd8d48988d113941735,Food
406,Chinese Restaurant,4bf58dd8d48988d145941735,Food
406,Hainan Restaurant,52af3abe3cf9994f4e043bf2,Food
406,Noodle House,4bf58dd8d48988d1d1941735,Food
406,Snack Place,4bf58dd8d48988d1c7941735,Food
406,Noodle House,4bf58dd8d48988d1d1941735,Food
406,Chinese Restaurant,4bf58dd8d48988d145941735,Food
406,Food Court,4bf58dd8d48988d120951735,Food
406,Café,4bf58dd8d48988d16d941735,Food
406,Chinese Restaurant,4bf58dd8d48988d145941735,Food
